id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
beckr002,0,1,8,3,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
chrir001,0,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
menef001,0,2,4,4,3,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
grieb001,0,3,7,4,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
saeno001,0,4,3,4,4,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
staim001,0,5,10,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
giamj002,0,6,9,4,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
hernr002,0,7,2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
chave001,0,8,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tejam001,0,9,6,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
velaj001,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offej001,1,1,4,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fryej001,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nixot001,1,2,9,6,3,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
daubb001,1,3,3,6,5,2,1,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0
garcn001,1,4,6,5,4,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
oleat001,1,5,7,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
everc001,1,6,10,5,4,3,0,2,4,1,1,2,0,0,0,0,0,0,0,0,0,1
varij001,1,7,2,5,4,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0
alexm001,1,8,5,5,4,2,1,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0
lewid001,1,9,8,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
