id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
chrir001,0,1,8,5,5,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
tejam001,0,2,6,4,4,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0
saeno001,0,3,3,4,3,3,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
jahaj001,0,4,10,4,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
giamj002,0,5,9,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
hernr002,0,6,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grieb001,0,7,7,4,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
velaj001,0,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giamj001,0,8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
menef001,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chave001,0,9,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lewid001,1,1,7,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nixot001,1,2,9,4,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
daubb001,1,3,10,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
garcn001,1,4,6,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
everc001,1,5,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stanm002,1,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatts001,1,6,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fryej001,1,7,4,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
varij001,1,8,2,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
veraw001,1,9,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offej001,1,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
