id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
reesp001,0,1,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
castj004,0,1,4,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
cases001,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morrh001,0,2,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
grifk002,0,3,8,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tuckm001,0,3,8,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
yound001,0,4,7,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ochoa001,0,4,7,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
taube001,0,5,2,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
santb001,0,5,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bichd001,0,6,9,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
aybam001,0,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
boona001,0,7,5,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dawkt001,0,8,6,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
harnp001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desse001,0,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stync001,0,9,9,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gland001,1,1,8,5,5,5,0,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0
sefck001,1,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duceb001,1,2,7,5,4,2,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0
abreb001,1,3,9,5,5,3,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0
roles001,1,4,5,3,3,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ariaa001,1,4,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brogr001,1,5,3,4,4,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
huntb001,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
liebm001,1,6,2,5,5,3,0,2,4,2,1,1,0,1,0,0,0,0,0,0,0,0
millt002,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boydj001,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordk001,1,7,4,5,5,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
relad001,1,8,6,5,5,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
persr001,1,9,1,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
print001,1,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
