id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
hendr001,0,1,7,6,5,2,1,2,1,0,1,1,0,0,0,2,0,0,1,0,0,0
camem001,0,2,8,6,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rodra001,0,3,6,6,4,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
marte001,0,4,10,5,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
olerj001,0,5,3,5,3,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1
buhnj001,0,6,9,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibanr001,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belld002,0,7,5,5,5,3,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
olivj001,0,8,2,5,4,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
mclem001,0,9,4,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
gil-b001,1,1,6,4,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
kenna001,1,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spies001,1,2,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
vaugm001,1,3,3,5,5,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
salmt001,1,4,9,5,4,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
andeg001,1,5,8,5,5,3,0,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0
glaut001,1,6,5,5,5,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0
molib001,1,7,2,5,5,2,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0
palmo001,1,8,7,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baugj001,1,9,4,3,3,3,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
erstd001,1,9,11,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cleme001,1,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hases001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
