id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
ojeda001,0,1,4,4,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
gutir001,0,2,6,4,3,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
sosas001,0,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
zulej001,0,4,3,4,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
browr001,0,5,7,4,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
greew001,0,6,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gracm001,0,6,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meyec001,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedj001,0,7,2,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
husoj001,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mattg002,0,8,8,4,4,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
liebj001,0,9,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drewj001,1,1,9,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
polap001,1,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
edmoj001,1,3,8,3,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
clarw001,1,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tatif001,1,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paquc001,1,6,7,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
rente001,1,7,6,3,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
marre001,1,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reamb001,1,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamem001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcgwm001,1,9,11,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
vered001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
