id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
chrir001,0,1,8,5,5,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
velar001,0,2,4,5,5,3,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0
giamj001,0,3,3,5,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
saeno001,0,4,5,5,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
isrij001,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piata001,0,5,9,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
staim001,0,5,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
grieb001,0,6,7,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
longt002,0,6,12,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hernr002,0,7,2,5,5,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0
tejam001,0,8,6,4,3,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
hereg001,0,9,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
matht002,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magnm001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chave001,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benam001,1,1,8,4,4,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
muelb001,1,2,5,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
bondb001,1,3,7,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
kentj001,1,4,4,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
burke001,1,5,9,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
snowj001,1,6,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aurir001,1,7,6,4,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
mirad001,1,8,2,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
cresf001,1,8,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ruetk001,1,9,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
johnj006,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
embra001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davir002,1,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fulta001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riosa001,1,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
