id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
gland001,0,1,8,6,6,2,0,2,3,1,1,0,0,1,0,0,0,0,1,0,0,0
gantr001,0,2,7,5,5,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
abreb001,0,3,9,5,4,2,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0
roles001,0,4,5,5,5,1,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
liebm001,0,5,2,5,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
duceb001,0,6,10,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huntb001,0,6,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
burrp001,0,7,3,5,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
moram001,0,8,4,5,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
relad001,0,9,6,5,3,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
andeb001,1,1,10,5,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bordm001,1,2,6,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deshd001,1,3,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bellj002,1,4,9,5,3,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
conij001,1,5,3,4,4,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
ripkc001,1,6,5,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
surhb001,1,7,7,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
johnc002,1,8,2,4,4,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
amarr001,1,9,8,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
