id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
castl001,0,1,4,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
kotsm001,0,2,9,5,5,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
floyc001,0,3,7,5,3,0,1,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0
loopb001,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alfoa001,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilsp002,0,4,8,5,4,3,1,3,4,0,0,2,0,1,0,0,0,0,0,0,0,0
millk005,0,5,5,4,3,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
stroj001,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bautd001,0,5,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lee-d002,0,6,3,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bergd002,0,7,6,5,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bakop001,0,8,2,5,4,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0
nunev001,0,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
browb003,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mahar001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gonza002,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcewj001,1,1,8,5,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
belld001,1,2,9,5,5,2,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0
alfoe001,1,3,4,5,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ventr001,1,4,5,4,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
benia001,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hampm001,1,4,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
zeilt001,1,5,3,5,4,3,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0
agbab001,1,6,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cookd001,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrr004,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
franm001,1,6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pratt001,1,7,2,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
abbok002,1,8,6,3,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
piazm001,1,8,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hendr001,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mahop001,1,9,1,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
wendt001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paytj001,1,9,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nunnj001,1,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
