id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
gland001,0,1,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gantr001,0,2,7,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
abreb001,0,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
roles001,0,4,5,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
brogr001,0,5,3,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
liebm001,0,6,2,4,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
moram001,0,7,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
relad001,0,8,6,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolfr001,0,9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
duceb001,0,9,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reyec001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gomew001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordk001,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kotsm001,1,1,9,4,3,2,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0
gonza002,1,2,6,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
millk005,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lee-d002,1,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
wilsp002,1,4,8,4,4,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0
lowem001,1,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bautd001,1,6,7,3,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ozunp001,1,7,4,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
redmm001,1,8,2,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ferna001,1,9,1,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
loopb001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alfoa001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
