id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
jonej003,0,1,7,6,6,4,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0
hockd001,0,2,6,6,6,5,0,2,3,1,2,2,0,1,0,0,0,0,0,0,0,0
lawtm002,0,3,9,5,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
coomr001,0,4,3,5,3,1,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
ortid001,0,5,10,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
huskb001,0,5,11,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lecrm001,0,6,2,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
koskc001,0,7,5,5,5,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
huntt001,0,8,8,5,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
canij001,0,9,4,5,5,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
longt002,1,1,8,4,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
velar001,1,2,4,4,4,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
giamj001,1,3,3,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
saeno001,1,4,10,4,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
grieb001,1,5,7,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tejam001,1,6,6,3,3,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
staim001,1,6,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giamj002,1,7,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
chave001,1,8,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fasas001,1,9,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hernr002,1,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
