id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
polap001,0,1,4,4,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
howat001,0,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rente001,0,2,6,5,4,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
edmoj001,0,3,8,4,4,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0
mcgwm001,0,4,3,4,3,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0
davie001,0,5,9,4,4,1,0,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0
dunss001,0,6,7,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
suttl001,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paquc001,0,7,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
marre001,0,8,2,3,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
vinaf001,0,8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ankir001,0,9,1,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
holmd001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sloch001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drewj001,0,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
reesp001,1,1,4,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ochoa001,1,2,7,4,3,1,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0
grifk002,1,3,8,4,3,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
yound001,1,4,3,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
bichd001,1,5,9,4,3,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
wills002,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boona001,1,6,5,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
santb001,1,7,2,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
dawkt001,1,8,6,4,4,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
neagd001,1,9,1,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
morrh001,1,9,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
sulls001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuckm001,1,9,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
